,date,filing_date,currency_symbol,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiab,totalStockholderEquity,deferredLongTermLiab,otherCurrentLiab,commonStock,retainedEarnings,otherLiab,goodWill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,shortLongTermDebt,shortLongTermDebtTotal,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,noncontrollingInterestInConsolidatedEntity,temporaryEquityRedeemableNoncontrollingInterests,accumulatedOtherComprehensiveIncome,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,nonCurrrentAssetsOther,deferredLongTermAssetCharges,nonCurrentAssetsTotal,capitalLeaseObligations,longTermDebtTotal,nonCurrentLiabilitiesOther,nonCurrentLiabilitiesTotal,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurpluse,liabilitiesAndStockholdersEquity,cashAndShortTermInvestments,propertyPlantAndEquipmentGross,accumulatedDepreciation,commonStockSharesOutstanding,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,netIncome,changeInCash,beginPeriodCashFlow,endPeriodCashFlow,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,changeToInventory,changeToAccountReceivables,salePurchaseOfStock,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,changeReceivables,cashFlowsOtherOperating,exchangeRateChanges,cashAndCashEquivalentsChanges,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,sellingAndMarketingExpenses,grossProfit,ebit,ebitda,depreciationAndAmortization,nonOperatingIncomeNetOther,operatingIncome,otherOperatingExpenses,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments,EPS,epsEstimate,epsDifference,surprisePercent,Fiscal_Quarter,Date,Price,marketCapitalization,ROE,PE,dividends,dividendYield,DE,currentRatio,BVPS,PB
88,1996-03-31,,,5234000000.0,,,,3178000000.0,,,,,1641000000.0,,,,500000000.0,2273000000.0,352000000.0,,655000000.0,,,4277000000.0,,,92000000.0,1366000000.0,,1466000000.0,,,,,-812000000.0,,420000000.0,,,,,265000000.0,,,,,,,,,,,5234000000.0,,692000000.0,,13849808000.0,,,,,-129000000.0,,-740000000.0,-324000000.0,824000000.0,500000000.0,-362000000.0,46000000.0,,-1000000.0,481000000.0,578000000.0,17000000.0,167000000.0,,11000000,,,,,150000000.0,,,,404000000.0,,-421000000.0,-1175000000.0,-929000000.0,46000000.0,,-975000000.0,3160000000.0,13000000.0,,,,,,,-435000000.0,2185000000.0,,2606000000.0,-198000000.0,,,,,-0.07,-0.05,-0.02,-40.0,Q2,,,,-1.7619047619047619,,-7.22031670041924e-05,,,1.8816542014958204,,
89,1995-12-31,,,6553000000.0,,,,3759000000.0,,,,,2380000000.0,,,,824000000.0,2705000000.0,498000000.0,,802000000.0,,,5551000000.0,,,276000000.0,1944000000.0,,1947000000.0,,,,,-792000000.0,,404000000.0,,,,,290000000.0,,,,,,,,,,,6553000000.0,,712000000.0,,13775328000.0,,,,,28000000.0,,-69000000.0,68000000.0,756000000.0,824000000.0,187000000.0,42000000.0,,-15000000.0,-172000000.0,-13000000.0,5000000.0,-147000000.0,,31000000,,,,,153000000.0,,,,441000000.0,,475000000.0,-109000000.0,-77000000.0,42000000.0,,-119000000.0,3267000000.0,17000000.0,,,,,,,-40000000.0,3148000000.0,,2673000000.0,10000000.0,,,,,-0.02,-0.01,-0.01,-100.0,Q1,,,,-0.1707920792079208,,-0.0010889032914497571,,,2.0521256931608134,,
90,1995-09-30,,,6231000000.0,,,,3330000000.0,,,,,2464000000.0,,,,756000000.0,2325000000.0,461000000.0,,764000000.0,,,5224000000.0,,,196000000.0,1931000000.0,,1775000000.0,,,,,-781000000.0,,398000000.0,,,,,296000000.0,,,,,,,,,,,6231000000.0,,711000000.0,,13798736000.0,,,,,77000000.0,,60000000.0,-412000000.0,1168000000.0,756000000.0,-673000000.0,23000000.0,,-15000000.0,-408000000.0,-378000000.0,35000000.0,184000000.0,,49000000,,,,,171000000.0,,,,378000000.0,,621000000.0,95000000.0,95000000.0,23000000.0,,72000000.0,2931000000.0,15000000.0,,,,,,,35000000.0,3003000000.0,,2382000000.0,14000000.0,,,,,0.02,0.02,0.0,0.0,Q4,,,,0.1507537688442211,,-0.0010870560897751794,,,2.2468817204301077,,
91,1995-06-30,,,6112000000.0,,,,3284000000.0,,,,,2419000000.0,,,,1168000000.0,2178000000.0,406000000.0,,709000000.0,,,5191000000.0,,,508000000.0,1553000000.0,,1367000000.0,,,,,-809000000.0,,356000000.0,,,,,230000000.0,,,,,,,,,,,6112000000.0,,691000000.0,,13798736000.0,,,,,-225000000.0,,103000000.0,-207000000.0,1375000000.0,1168000000.0,-27000000.0,37000000.0,,-14000000.0,-383000000.0,80000000.0,13000000.0,45000000.0,,58000000,,,,,168000000.0,,,,404000000.0,,728000000.0,164000000.0,193000000.0,37000000.0,,156000000.0,2419000000.0,16000000.0,,,,,,,61000000.0,2575000000.0,572000000.0,1847000000.0,-8000000.0,,,,,0.03,0.03,0.0,0.0,Q3,1995-06-30,0.3551,4899931153.6,0.2893258426966292,11.836666666666668,-0.0010145856837901674,-39425513.939735286,,2.3833792470156108,,
92,1995-03-31,,,6050000000.0,,,,3336000000.0,,,,,2331000000.0,,,,1375000000.0,2243000000.0,627000000.0,,931000000.0,,,5161000000.0,,,611000000.0,1633000000.0,,984000000.0,,,,,-791000000.0,,339000000.0,,,,,226000000.0,,,,,,,,,,,6050000000.0,,663000000.0,,13736128000.0,,,,,432000000.0,,73000000.0,227000000.0,1148000000.0,1375000000.0,7000000.0,29000000.0,,-15000000.0,100000000.0,-34000000.0,29000000.0,-212000000.0,,30000000,,,,,143000000.0,,,,386000000.0,,695000000.0,116000000.0,195000000.0,29000000.0,,166000000.0,2486000000.0,10000000.0,,,,,,,43000000.0,2652000000.0,529000000.0,1957000000.0,-66000000.0,,,,,0.02,0.03,-0.01,-33.3333,Q2,1995-03-31,0.2686,3689523980.8,0.2153392330383481,13.43,-0.0010920107908138305,-55845122.85927029,,2.3009362460989746,,
93,1994-12-31,,,5533000000.0,,,,2971000000.0,,,,,2270000000.0,,,,1148000000.0,1935000000.0,209000000.0,,513000000.0,,,4718000000.0,,,439000000.0,1599000000.0,,1084000000.0,,,,,-801000000.0,,309000000.0,,,,,154000000.0,,,,,,,,,,,5533000000.0,,661000000.0,,13625472000.0,,,,,-89000000.0,,188000000.0,-55000000.0,1203000000.0,1148000000.0,453000000.0,38000000.0,,-14000000.0,4000000.0,-18000000.0,9000000.0,-419000000.0,,22000000,,,,,132000000.0,,,,415000000.0,,814000000.0,299000000.0,305000000.0,38000000.0,,267000000.0,2565000000.0,,,,,,,,111000000.0,2832000000.0,,2018000000.0,17000000.0,,,,,0.05,0.04,0.01,25.0,Q1,,,,0.6084142394822006,,-0.0010274873413559545,,,2.4382428940568475,,
94,1994-09-30,,,5302746000.0,,,,2919445000.0,,,,,2096206000.0,,,,1203488000.0,1944305000.0,292200000.0,,596200000.0,,,4476452000.0,,,54368000.0,1581347000.0,,1088434000.0,,,,,-785088000.0,,297929000.0,,,,,159194000.0,,,,,,,,,,,5302746000.0,,667100000.0,,13312320000.0,,,,,-207964000.0,,114655000.0,61793000.0,1141695000.0,1203488000.0,242038000.0,45620000.0,,-14285000.0,108626000.0,-304264000.0,30000000.0,27719000.0,,36212000,,,,,142110000.0,,,,346352000.0,,678873000.0,184927000.0,236031000.0,45620000.0,,190411000.0,2302875000.0,,,,,,,,70272000.0,2493286000.0,488462000.0,1814413000.0,-25619000.0,,,,,0.03,0.03,0.0,0.0,Q4,1994-09-30,0.2553,3398635296.0000005,0.384840012217676,8.510000000000002,-0.0010730661522559554,-55953779.86682334,,2.302340424984763,,
95,1994-03-31,,,5286000000.0,,,,3177000000.0,,,,,1872000000.0,,,,1087000000.0,2172000000.0,491000000.0,,796000000.0,,,4422000000.0,,,19000000.0,1343000000.0,,1287000000.0,,,,,-742000000.0,,261000000.0,,,,,187000000.0,,,,,,,,,,,5286000000.0,,677000000.0,,13321728000.0,,,,,68000000.0,,17000000.0,114000000.0,972000000.0,1086000000.0,-17000000.0,38000000.0,,-14000000.0,52000000.0,-95000000.0,43000000.0,64000000.0,,75000000,,,,,134000000.0,,,,330000000.0,,499000000.0,28000000.0,73000000.0,38000000.0,,35000000.0,2042000000.0,8000000.0,,,,,,,11000000.0,2077000000.0,,1578000000.0,-7000000.0,,,,,0.0104,,,,Q2,1994-03-31,0.25,3330432000.0,0.06513409961685823,24.03846153846154,-0.0010509147161689534,-56000000.0,,2.0359116022099446,,
96,1993-12-31,,,5042440000.0,,,,2989181000.0,,,,,1868660000.0,,,,972388000.0,2328161000.0,752257000.0,,752000000.0,,,4208007000.0,,,150387000.0,1247954000.0,,1338637000.0,,,,,-730786000.0,,211108000.0,,,,,192097000.0,,,,,,,,,,,5042440000.0,,642336000.0,,13099072000.0,,,,,-79455000.0,,40018000.0,295975000.0,676413000.0,972388000.0,367431000.0,42606000.0,,-13958000.0,168001000.0,133992000.0,5000000.0,7999000.0,,23564000,,,,,152612000.0,,,,374705000.0,,592024000.0,64544000.0,107313000.0,42606000.0,,64707000.0,2404147000.0,,,,,,,,24526000.0,2468854000.0,527317000.0,1876830000.0,,,,,,0.0031,,,,Q1,1993-12-31,0.2192,2871316582.4,0.18956174090986605,70.70967741935485,-0.0010655716679777011,-63677007.29927007,,1.8074381453859936,,
97,2020-09-30,2020-10-30,USD,323888000000.0,,,11264000000.0,258549000000.0,65339000000.0,,49327000000.0,50779000000.0,14966000000.0,46108000000.0,,33952000000.0,38016000000.0,105392000000.0,13769000000.0,13769000000.0,112436000000.0,-406000000.0,36766000000.0,143713000000.0,100887000000.0,65339000000.0,52927000000.0,37445000000.0,98667000000.0,4061000000.0,42296000000.0,,,,-406000000.0,,50779000000.0,,14966000000.0,,,42522000000.0,,180175000000.0,,98667000000.0,54490000000.0,153157000000.0,,,,,323888000000.0,90943000000.0,36766000000.0,,17528214000.0,5335000000.0,4854000000.0,-4289000000.0,2499000000.0,-86820000000.0,881000000.0,57411000000.0,-10435000000.0,50224000000.0,39789000000.0,80674000000.0,11056000000.0,-2315000000.0,-14081000000.0,-127000000.0,6917000000.0,-72358000000.0,-3760000000.0,6517000000.0,7309000000,8470000000.0,-7507000000.0,,-10435000000.0,18752000000.0,,67091000000.0,,19916000000.0,,104956000000.0,67091000000.0,77344000000.0,11056000000.0,803000000.0,66288000000.0,208227000000.0,2873000000.0,9680000000.0,890000000.0,890000000.0,,,,9680000000.0,274515000000.0,38668000000.0,169559000000.0,-87000000.0,,57411000000.0,57411000000.0,,3.27,,,,Yearly,2020-09-30,115.438,2023421967732.0,1.130605171429134,35.302140672782876,-0.8033334143455803,-121978897.7633015,3.2308881372534013,1.3636044481554577,3.727647323338248,30.968058398996003
98,2019-09-30,2019-10-31,USD,338516000000.0,,,12352000000.0,248028000000.0,90488000000.0,,43242000000.0,45174000000.0,45898000000.0,50503000000.0,,32978000000.0,48844000000.0,105718000000.0,16240000000.0,16240000000.0,108047000000.0,-584000000.0,37378000000.0,162819000000.0,105341000000.0,90488000000.0,51713000000.0,45804000000.0,91807000000.0,4106000000.0,46236000000.0,,,,-584000000.0,,45174000000.0,,45898000000.0,,,32978000000.0,,175697000000.0,,91807000000.0,50503000000.0,142310000000.0,,,,,338516000000.0,100557000000.0,37378000000.0,,18595652000.0,58093000000.0,-6623000000.0,45896000000.0,-7819000000.0,-90976000000.0,-896000000.0,55256000000.0,24311000000.0,25913000000.0,50224000000.0,69391000000.0,12547000000.0,-1702000000.0,-14119000000.0,-289000000.0,245000000.0,-66897000000.0,-2922000000.0,5076000000.0,10495000000,3176000000.0,248000000.0,,24311000000.0,16217000000.0,,65737000000.0,,18245000000.0,,98392000000.0,65737000000.0,76477000000.0,12547000000.0,1807000000.0,63930000000.0,196244000000.0,3576000000.0,10481000000.0,4961000000.0,1385000000.0,,,,10481000000.0,260174000000.0,34462000000.0,161782000000.0,422000000.0,,55256000000.0,55256000000.0,,2.98,,,,Yearly,2019-09-30,55.2642,1027673831258.4,1.223181476070306,18.54503355704698,-0.7592635095558897,-255481849.00894248,2.2086243479798426,1.540125617208044,4.866083749039829,11.357017850526038
99,2018-09-30,2018-11-05,USD,365725000000.0,,,12087000000.0,258578000000.0,107147000000.0,2797000000.0,40230000000.0,40201000000.0,70400000000.0,48914000000.0,,22283000000.0,25913000000.0,116866000000.0,20748000000.0,20748000000.0,114483000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,,,,-3454000000.0,,40201000000.0,,70400000000.0,,,22283000000.0,,234386000000.0,,93735000000.0,45180000000.0,141712000000.0,,,,,365725000000.0,66301000000.0,41304000000.0,,20000436000.0,30845000000.0,47621000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,59531000000.0,5624000000.0,20289000000.0,25913000000.0,77434000000.0,10903000000.0,-1466000000.0,-13712000000.0,828000000.0,-5322000000.0,-72738000000.0,-2527000000.0,-27694000000.0,13313000000,-13332000000.0,-423000000.0,,5624000000.0,14236000000.0,,72903000000.0,,16705000000.0,,101839000000.0,72903000000.0,81801000000.0,10903000000.0,2005000000.0,70898000000.0,194697000000.0,3240000000.0,13372000000.0,5686000000.0,2446000000.0,-1515000000.0,,,13372000000.0,265595000000.0,30941000000.0,163756000000.0,-441000000.0,,59531000000.0,59531000000.0,,2.97,,,,Yearly,,,,1.4808338101042262,,-0.6855850542458174,,1.943292859342772,1.1238426916297297,5.357233212315972,
100,2017-09-30,2017-11-03,USD,375319000000.0,2298000000.0,,13936000000.0,241272000000.0,134047000000.0,2836000000.0,7548000000.0,35867000000.0,98330000000.0,43251000000.0,5717000000.0,18177000000.0,20289000000.0,100814000000.0,18473000000.0,18473000000.0,115680000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,126032000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,74793000000.0,0.0,0.0,0.0,-150000000.0,0.0,35867000000.0,0.0,98330000000.0,0.0,,10162000000.0,,246674000000.0,,97207000000.0,40415000000.0,140458000000.0,,,,,375319000000.0,74181000000.0,33783000000.0,,21006768000.0,-33542000000.0,8838000000.0,-46446000000.0,29014000000.0,-17347000000.0,-8480000000.0,48351000000.0,-195000000.0,20484000000.0,20289000000.0,63598000000.0,10157000000.0,-453000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-32900000000.0,-1247000000.0,10640000000.0,12795000000,-6347000000.0,-5318000000.0,,-195000000.0,11581000000.0,,64089000000.0,,15261000000.0,,88186000000.0,64089000000.0,71501000000.0,10157000000.0,2745000000.0,61344000000.0,167890000000.0,2323000000.0,15738000000.0,5201000000.0,2878000000.0,,,,15738000000.0,229234000000.0,26842000000.0,141048000000.0,-133000000.0,,48351000000.0,48351000000.0,,2.3,,,,Yearly,,,,1.348063679705579,,-0.6078517171227863,,1.5881519168649803,1.2760628484139107,6.381133927884575,
101,2016-09-30,2016-10-26,USD,321686000000.0,3206000000.0,,8283000000.0,193437000000.0,128249000000.0,2930000000.0,8080000000.0,31251000000.0,96364000000.0,39004000000.0,5414000000.0,8757000000.0,20484000000.0,79006000000.0,8105000000.0,11605000000.0,83532000000.0,634000000.0,27010000000.0,106869000000.0,170430000000.0,119629000000.0,46671000000.0,15754000000.0,75427000000.0,2132000000.0,59321000000.0,,,,634000000.0,,31251000000.0,,96364000000.0,,,8757000000.0,,214817000000.0,,75427000000.0,36074000000.0,114431000000.0,,,,,321686000000.0,67155000000.0,27010000000.0,,22001124000.0,-32022000000.0,-1867000000.0,-45977000000.0,22057000000.0,-20890000000.0,-902000000.0,45687000000.0,-636000000.0,21120000000.0,20484000000.0,66231000000.0,10505000000.0,-1221000000.0,-12150000000.0,217000000.0,1095000000.0,-29227000000.0,23394000000.0,9148000000.0,12734000000,1044000000.0,1090000000.0,,-636000000.0,10045000000.0,,61372000000.0,,14194000000.0,,84263000000.0,61372000000.0,70529000000.0,10505000000.0,1348000000.0,60024000000.0,155615000000.0,1456000000.0,15685000000.0,3999000000.0,2543000000.0,,,,15685000000.0,215639000000.0,24239000000.0,131376000000.0,-1195000000.0,,45687000000.0,45687000000.0,,2.0675,,,,Yearly,2016-09-30,26.5906,585023087834.4,1.4619372180090238,12.861233373639662,-0.5522445125985381,-456928388.2274187,1.2394560581369056,1.352669417512594,5.82920218076131,4.561619099052624
102,2015-09-30,2015-10-28,USD,290345000000.0,3893000000.0,,9539000000.0,170990000000.0,119355000000.0,3624000000.0,8940000000.0,27416000000.0,92284000000.0,37051000000.0,5116000000.0,5422000000.0,21120000000.0,80610000000.0,8499000000.0,2513000000.0,61828000000.0,-345000000.0,22471000000.0,89378000000.0,164065000000.0,110346000000.0,20481000000.0,16849000000.0,53463000000.0,2349000000.0,60671000000.0,0.0,0.0,0.0,-345000000.0,0.0,27416000000.0,0.0,92284000000.0,0.0,,5422000000.0,,201101000000.0,,53463000000.0,33427000000.0,90514000000.0,,,,,290345000000.0,41601000000.0,22471000000.0,,23172276000.0,-44417000000.0,15188000000.0,-56274000000.0,29305000000.0,-17716000000.0,5040000000.0,53394000000.0,7276000000.0,13844000000.0,21120000000.0,81266000000.0,11257000000.0,-610000000.0,-11561000000.0,-238000000.0,611000000.0,-34710000000.0,28555000000.0,4968000000.0,11247000000,611000000.0,-3914000000.0,,7276000000.0,8067000000.0,,72515000000.0,,14329000000.0,,93626000000.0,72515000000.0,82487000000.0,11257000000.0,1285000000.0,71230000000.0,162485000000.0,733000000.0,19121000000.0,,,,,,19121000000.0,233715000000.0,22396000000.0,140089000000.0,-903000000.0,,53394000000.0,53394000000.0,,2.3,,,,Yearly,2015-09-30,25.4005,588587396538.0,1.9475488765684272,11.043695652173914,-0.4989151691443689,-455148520.6984114,0.9659503162833564,1.1087706239920605,5.150767235812313,4.931401252884253
103,2014-09-30,2014-10-27,USD,231839000000.0,4142000000.0,,9806000000.0,120292000000.0,111547000000.0,3031000000.0,8491000000.0,23313000000.0,87152000000.0,7598000000.0,4616000000.0,3764000000.0,13844000000.0,63448000000.0,6308000000.0,35295000000.0,35295000000.0,1082000000.0,20624000000.0,68531000000.0,130162000000.0,102789000000.0,11233000000.0,17460000000.0,28987000000.0,2111000000.0,48649000000.0,0.0,0.0,0.0,1082000000.0,0.0,23313000000.0,0.0,87152000000.0,0.0,,3764000000.0,,163308000000.0,,28987000000.0,24826000000.0,56844000000.0,,,,,231839000000.0,25077000000.0,20624000000.0,,24490652000.0,-9017000000.0,13408000000.0,-22579000000.0,18266000000.0,-37549000000.0,3957000000.0,39510000000.0,-415000000.0,14259000000.0,13844000000.0,59713000000.0,7946000000.0,-3991000000.0,-11126000000.0,-76000000.0,-4232000000.0,-44270000000.0,17847000000.0,5210000000.0,9571000000,-6452000000.0,167000000.0,,-415000000.0,6041000000.0,,53483000000.0,,11993000000.0,,70537000000.0,53483000000.0,60449000000.0,7946000000.0,980000000.0,52503000000.0,130292000000.0,384000000.0,,,,,,,13973000000.0,182795000000.0,18034000000.0,112258000000.0,-431000000.0,,39510000000.0,39510000000.0,,1.6075,,,,Yearly,2014-09-30,22.8115,558668508098.0,1.6947625788186849,14.190668740279937,-0.4542957860003074,-487736448.72103983,0.5762772642921817,1.0801128483167317,4.554676617021058,5.008368742305933
104,2013-09-30,2013-10-30,USD,207000000000.0,4179000000.0,,6882000000.0,83451000000.0,123549000000.0,2625000000.0,7435000000.0,19764000000.0,104256000000.0,6344000000.0,1577000000.0,5146000000.0,14259000000.0,43658000000.0,,,16960000000.0,-471000000.0,16597000000.0,73286000000.0,106215000000.0,117793000000.0,26287000000.0,13102000000.0,16960000000.0,1764000000.0,36223000000.0,0.0,0.0,0.0,-471000000.0,0.0,19764000000.0,0.0,104256000000.0,0.0,,5146000000.0,,133714000000.0,,16960000000.0,20208000000.0,39793000000.0,,,,,207000000000.0,40546000000.0,16597000000.0,,26086536000.0,-24042000000.0,8320000000.0,-33774000000.0,16896000000.0,-16379000000.0,,37037000000.0,3513000000.0,10746000000.0,14259000000.0,53666000000.0,6757000000.0,-1567000000.0,-10564000000.0,-973000000.0,-2172000000.0,-22330000000.0,16515000000.0,3394000000.0,8165000000,-1949000000.0,1080000000.0,,3513000000.0,4475000000.0,,50155000000.0,,10830000000.0,,64304000000.0,50155000000.0,55756000000.0,6757000000.0,1156000000.0,48999000000.0,121911000000.0,136000000.0,,,,,,,13118000000.0,170910000000.0,15305000000.0,106606000000.0,-324000000.0,,37037000000.0,37037000000.0,,1.415,,,,Yearly,2013-09-30,15.0802,393390180187.2,1.8739627605747824,10.6573851590106,-0.4049598612862973,-700521213.2465087,0.2745469408898494,1.6786385084062485,4.736121346276102,3.1840822684699996
105,2012-09-30,2012-10-31,USD,176064000000.0,4224000000.0,,6458000000.0,57854000000.0,118210000000.0,2648000000.0,5953000000.0,16422000000.0,101289000000.0,5465000000.0,1135000000.0,5478000000.0,10746000000.0,38542000000.0,,,,499000000.0,15452000000.0,57653000000.0,92122000000.0,112851000000.0,18383000000.0,10930000000.0,0.0,791000000.0,32589000000.0,0.0,0.0,0.0,499000000.0,0.0,16422000000.0,0.0,101289000000.0,0.0,,5478000000.0,,118411000000.0,,,16664000000.0,19312000000.0,,,,,176064000000.0,29129000000.0,15452000000.0,,26469940000.0,-38427000000.0,9843000000.0,-48227000000.0,,-1698000000.0,,41733000000.0,931000000.0,9815000000.0,10746000000.0,50856000000.0,3277000000.0,-1505000000.0,-2488000000.0,-15000000.0,-5551000000.0,665000000.0,10871000000.0,6145000000.0,8295000000,-6965000000.0,-3162000000.0,,931000000.0,3381000000.0,,55763000000.0,,10040000000.0,,68662000000.0,55763000000.0,58518000000.0,3277000000.0,522000000.0,55241000000.0,101267000000.0,0.0,,,,,,,14030000000.0,156508000000.0,13421000000.0,87846000000.0,-566000000.0,,41733000000.0,41733000000.0,,1.5775,,,,Yearly,,,,2.541286079649251,,-0.09399341290535604,,,1.4958486845519174,4.4658204740924985,
106,2011-09-30,2011-10-26,USD,116371000000.0,3536000000.0,,4529000000.0,39756000000.0,76615000000.0,1686000000.0,4091000000.0,13331000000.0,62841000000.0,3627000000.0,896000000.0,3556000000.0,9815000000.0,27970000000.0,,,,443000000.0,7777000000.0,44988000000.0,55618000000.0,72183000000.0,16137000000.0,5369000000.0,0.0,776000000.0,23879000000.0,0.0,0.0,0.0,443000000.0,0.0,13331000000.0,0.0,62841000000.0,0.0,,3556000000.0,,71383000000.0,,,10100000000.0,11786000000.0,,,,,116371000000.0,25952000000.0,7777000000.0,,26226060000.0,-32464000000.0,8664000000.0,-40419000000.0,,1444000000.0,,25922000000.0,-1446000000.0,11261000000.0,9815000000.0,37529000000.0,1814000000.0,-3695000000.0,0.0,275000000.0,143000000.0,831000000.0,10428000000.0,4036000000.0,4260000000,-1791000000.0,-1391000000.0,,-1446000000.0,2429000000.0,,34205000000.0,,7599000000.0,,43818000000.0,34205000000.0,35604000000.0,1814000000.0,415000000.0,33790000000.0,74459000000.0,0.0,,,,,,,8283000000.0,108249000000.0,10028000000.0,64431000000.0,-104000000.0,,25922000000.0,25922000000.0,,0.9875,,,,Yearly,2011-09-30,11.7308,307652664648.0,1.944490285800015,11.879291139240506,0.0,0.0,,1.6084376117268502,2.921330920466132,4.015566986203746
107,2010-09-30,2010-10-27,USD,75183000000.0,342000000.0,,3447000000.0,27392000000.0,47791000000.0,1139000000.0,2984000000.0,10668000000.0,37169000000.0,2370000000.0,741000000.0,2263000000.0,11261000000.0,20722000000.0,,,,-46000000.0,4768000000.0,41678000000.0,25391000000.0,46708000000.0,14359000000.0,5510000000.0,0.0,1051000000.0,17738000000.0,0.0,0.0,0.0,-46000000.0,0.0,10668000000.0,0.0,37169000000.0,0.0,,2263000000.0,,33505000000.0,,,5531000000.0,6670000000.0,,,,,75183000000.0,25620000000.0,4768000000.0,,25891936000.0,-11093000000.0,8302000000.0,-13854000000.0,,1257000000.0,,14013000000.0,5998000000.0,5263000000.0,11261000000.0,18595000000.0,1027000000.0,-756000000.0,0.0,-596000000.0,-2142000000.0,912000000.0,11606000000.0,2343000000.0,2005000000,-4860000000.0,-1634000000.0,,5998000000.0,1782000000.0,,18540000000.0,,5517000000.0,,25684000000.0,18540000000.0,19412000000.0,1027000000.0,155000000.0,18385000000.0,46840000000.0,0.0,,,,,,,4527000000.0,65225000000.0,7299000000.0,39541000000.0,-156000000.0,,14013000000.0,14013000000.0,,0.54,,,,Yearly,2010-09-30,8.729,226010709343.99997,1.31355455568054,16.16481481481481,0.0,0.0,,2.0112923462986196,1.8457870435026567,4.72914794300182
108,2009-09-30,2010-01-25,USD,47501000000.0,353000000.0,,3140000000.0,15861000000.0,31640000000.0,853000000.0,2053000000.0,8210000000.0,23353000000.0,2139000000.0,206000000.0,1905000000.0,5263000000.0,11506000000.0,,,,77000000.0,2954000000.0,31555000000.0,10528000000.0,31187000000.0,18201000000.0,3361000000.0,0.0,455000000.0,9453000000.0,0.0,0.0,0.0,77000000.0,0.0,8210000000.0,0.0,23353000000.0,0.0,,1905000000.0,,15946000000.0,,,3502000000.0,4355000000.0,,,,,47501000000.0,23464000000.0,2954000000.0,,25396140000.0,-16147000000.0,452000000.0,-17434000000.0,,663000000.0,,5704000000.0,-6612000000.0,11875000000.0,5263000000.0,10159000000.0,734000000.0,-143000000.0,0.0,54000000.0,-939000000.0,475000000.0,-17434000000.0,1776000000.0,1144000000,-939000000.0,-153000000.0,,-6612000000.0,1333000000.0,,12066000000.0,,4149000000.0,,13140000000.0,7984000000.0,8392000000.0,734000000.0,326000000.0,7658000000.0,28879000000.0,0.0,,,,,,,2280000000.0,36537000000.0,5482000000.0,23397000000.0,-81000000.0,,8235000000.0,8235000000.0,,0.2225,,,,Yearly,2009-09-30,5.702000000000001,144808790280.00003,0.6947624847746651,25.626966292134835,0.0,0.0,,2.7424821832087605,1.2458586226095776,4.576763283185842
109,2008-09-30,,USD,39572000000.0,352000000.0,,4987000000.0,18542000000.0,21030000000.0,,8572000000.0,7177000000.0,13845000000.0,3775000000.0,207000000.0,1868000000.0,11875000000.0,14092000000.0,,,,,2455000000.0,34690000000.0,,,12615000000.0,2422000000.0,,509000000.0,5520000000.0,,,,-9000000.0,,7177000000.0,,,,,1868000000.0,,,,,,,,,,,39572000000.0,,2455000000.0,,25259892000.0,,596000000.0,,,1116000000.0,,4834000000.0,2523000000.0,9352000000.0,11875000000.0,9596000000.0,473000000.0,,,-163000000.0,-785000000.0,483000000.0,-8189000000.0,,1091000000,,,,,1109000000.0,,6895000000.0,,3761000000.0,,11145000000.0,6895000000.0,6748000000.0,473000000.0,,6275000000.0,26204000000.0,,,,,,,,2061000000.0,32479000000.0,4870000000.0,21334000000.0,-33000000.0,,,4834000000.0,,0.38,,,,Yearly,2008-09-30,3.4967,88326264356.40001,0.6735404765222238,9.201842105263157,,,,2.4616803860346295,0.832545127271328,4.200012570442225
